1535,10379,10438,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1536,10438,10446,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1537,10446,10472,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1538,10472,10523,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1539,10523,10531,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1540,10531,10541,1.00,3.00,2.00,1.00,1.00,1.00,1.00
1541,10541,10602,1.00,3.00,1.00,1.00,1.00,1.00,1.00
1542,10602,10614,6.00,3.00,1.00,1.00,1.00,1.00,1.00
1543,10614,10620,2.00,1.00,2.00,1.00,1.00,1.00,1.00
1544,10620,10654,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1545,10654,10664,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1546,10664,10683,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1547,10683,10688,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1548,10688,10694,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1549,10694,10699,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1550,10699,10706,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1551,10706,10707,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1552,10707,10708,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1553,10708,10710,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1554,10710,10713,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1555,10713,10714,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1556,10714,10715,8.00,1.00,1.00,1.00,1.00,1.00,1.00
1557,10715,10716,2.00,1.00,1.00,1.00,1.00,1.00,1.00
1558,10716,10719,2.00,1.00,1.00,1.00,1.00,1.00,1.00
